date,station,id,count
2020-01-22,FZS_LAN*,FZS_LAN*_3,13241
2020-01-22,FZS_LETD,FZS_LETD_3,1043
2020-01-22,FZS_LIMM,FZS_LIMM_3,5075
2020-01-22,FZS_MILI,FZS_MILI_3,2916
2020-01-22,FZS_MYTH,FZS_MYTH_3,342
2020-01-22,FZS_OHM*,FZS_OHM*_3,9705
2020-01-22,FZS_ZEHN,FZS_ZEHN_3,1910
2020-01-23,FZS_ALT*,FZS_ALT*_4,5251
2020-01-23,FZS_ARBO,FZS_ARBO_4,2220
2020-01-23,FZS_CASS,FZS_CASS_4,333
2020-01-23,FZS_HARD,FZS_HARD_4,2446
2020-01-23,FZS_LAN*,FZS_LAN*_4,12750
2020-01-23,FZS_LETD,FZS_LETD_4,957
2020-01-23,FZS_LIMM,FZS_LIMM_4,4823
2020-01-23,FZS_MILI,FZS_MILI_4,2780
2020-01-23,FZS_MYTH,FZS_MYTH_4,265
2020-01-23,FZS_OHM*,FZS_OHM*_4,9520
2020-01-23,FZS_ZEHN,FZS_ZEHN_4,1939
2020-01-24,FZS_ALT*,FZS_ALT*_5,5477
2020-01-24,FZS_ARBO,FZS_ARBO_5,2313
2020-01-24,FZS_CASS,FZS_CASS_5,470
2020-01-24,FZS_HARD,FZS_HARD_5,2586
2020-01-24,FZS_LAN*,FZS_LAN*_5,14189
2020-01-24,FZS_LETD,FZS_LETD_5,1252
2020-01-24,FZS_LIMM,FZS_LIMM_5,5986
2020-01-24,FZS_MILI,FZS_MILI_5,3041
2020-01-24,FZS_MYTH,FZS_MYTH_5,356
2020-01-24,FZS_OHM*,FZS_OHM*_5,12196
2020-01-24,FZS_ZEHN,FZS_ZEHN_5,2057
2020-01-25,FZS_ALT*,FZS_ALT*_6,3251
2020-01-25,FZS_ARBO,FZS_ARBO_6,2239
2020-01-25,FZS_CASS,FZS_CASS_6,476
2020-01-25,FZS_HARD,FZS_HARD_6,1749
2020-01-25,FZS_LAN*,FZS_LAN*_6,13126
2020-01-25,FZS_LETD,FZS_LETD_6,1628
2020-01-25,FZS_LIMM,FZS_LIMM_6,7579
2020-01-25,FZS_MILI,FZS_MILI_6,2265
2020-01-25,FZS_MYTH,FZS_MYTH_6,415
2020-01-25,FZS_OHM*,FZS_OHM*_6,9843
2020-01-25,FZS_ZEHN,FZS_ZEHN_6,2000
2020-01-26,FZS_ALT*,FZS_ALT*_7,2811
2020-01-26,FZS_ARBO,FZS_ARBO_7,3853
2020-01-26,FZS_CASS,FZS_CASS_7,1520
2020-01-26,FZS_HARD,FZS_HARD_7,2253
2020-01-26,FZS_LAN*,FZS_LAN*_7,9481
2020-01-26,FZS_LETD,FZS_LETD_7,3206
2020-01-26,FZS_LIMM,FZS_LIMM_7,3871
2020-01-26,FZS_MILI,FZS_MILI_7,1218
2020-01-26,FZS_MYTH,FZS_MYTH_7,647
2020-01-26,FZS_OHM*,FZS_OHM*_7,4106
